subject,lextale,working_memory,trial_id,type,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16,RT17,RT18,RT19,RT20,RT21,RT22,RT23,RT24,Long_LEN,Long_VP1RT,Long_VP2RT,Short_LEN,Short_VP1RT,Short_VP2RT,VP_LEN,VP1_RT(ms),VP2_RT(ms),judgment_rt,response,is_correct,sentence,question
4,56.25,17.5,63,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.4734,0.8713,4.2822,0.5781,0.4165,0.4153,0.4788,0.4339,0.5827,0.5099,0.5378,0.7791,0.8253,,,,,,,,,,,,,,,13,5.1535,0.8941,13,5153.5,894.1,3.1189,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
4,56.25,17.5,69,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.5077,1.1985,1.2358,0.9524,0.8811,0.8923,0.608,0.4461,0.8805,1.0531,0.7695,0.5311,2.0998,,,,,,,,,,,,,,,13,2.4343,1.5003,13,2434.3,1500.3,3.8536,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
4,56.25,17.5,70,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.5376,0.705,1.2938,0.633,0.3408,0.5275,0.3933,0.3846,0.5195,0.4421,0.3763,0.4876,0.7631,,,,,,,,,,,,,,,17,1.9988,0.9208,17,1998.8,920.8,1.899,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
5,50,14,7,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.8149,1.8362,3.4359,0.5115,0.4701,0.6363,0.7769,0.5531,3.5859,0.6226,0.6821,0.3921,1.4223,,,,,,,,,,,,,,,17,5.2721,1.4132,17,5272.1,1413.2,1.8285,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
5,50,14,8,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.7354,1.1674,0.9395,6.1635,1.1272,2.3692,0.939,0.429,0.7243,4.6624,1.9004,0.7149,1.3485,,,,,,,,,,,,,,,13,2.1069,3.3082,13,2106.9,3308.2,2.4939,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
5,50,14,14,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.4468,0.2976,1.0775,0.2893,0.3116,0.3927,0.2893,0.3071,0.3894,0.6722,0.6667,0.4628,0.4605,,,,,,,,,,,,,,,13,1.3751,0.682,13,1375.1,682,1.776,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
5,50,14,20,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.6199,4.457,1.0085,0.5676,0.4568,0.5325,0.4481,0.3602,0.4699,0.3642,0.3413,0.5256,0.5757,,,,,,,,,,,,,,,15,5.4655,0.9806,15,5465.5,980.6,1.5063,N,1,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
5,50,14,23,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.158,0.575,0.3808,0.3578,0.2563,0.315,0.3035,0.4823,0.4538,0.2281,0.4176,0.3364,0.6513,,,,,,,,,,,,,,,16,0.9558,0.6185,16,955.8,618.5,1.8635,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
5,50,14,25,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.325,0.2711,1.1067,0.3917,1.9418,1.4639,0.4377,0.5483,0.5178,0.4246,0.862,0.412,0.5226,,,,,,,,,,,,,,,17,1.3778,1.9016,17,1377.8,1901.6,1.9083,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
5,50,14,26,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.6304,4.8661,2.3126,0.4756,0.432,0.6626,0.6362,0.3223,0.3477,0.3181,0.3826,0.3684,0.64,,,,,,,,,,,,,,,14,7.1787,1.2988,14,7178.7,1298.8,1.7647,Y,1,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
5,50,14,31,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.3639,0.3248,1.798,0.4627,0.4581,0.794,0.4716,0.4445,0.4784,0.2703,0.3884,0.4432,0.4163,,,,,,,,,,,,,,,17,2.1228,1.2656,17,2122.8,1265.6,1.3822,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
5,50,14,35,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.2523,0.6583,0.565,0.4618,0.363,0.3741,0.3881,0.3492,0.2625,0.2604,0.5122,0.3643,0.6117,,,,,,,,,,,,,,,10,1.2233,0.7622,10,1223.3,762.2,1.849,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
5,50,14,41,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.2723,0.7568,1.4062,0.3317,0.3592,0.256,0.2844,0.3462,0.4426,0.3123,0.5952,0.4011,0.5284,,,,,,,,,,,,,,,15,2.163,0.5404,15,2163,540.4,2.1548,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
5,50,14,53,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.3249,0.5096,0.4326,0.5192,0.37,0.4422,0.5029,0.3242,0.3488,0.3988,0.3824,0.5593,0.4797,,,,,,,,,,,,,,,11,0.9422,0.9451,11,942.2,945.1,2.1956,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
5,50,14,55,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.3162,0.695,0.3871,0.6984,0.5428,0.5352,0.3287,0.362,0.5562,0.4289,0.699,0.6859,1.8604,,,,,,,,,,,,,,,15,1.0821,0.8639,15,1082.1,863.9,1.5909,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
5,50,14,56,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.0858,0.9117,0.4573,0.4399,0.5095,0.5126,0.5236,0.3649,0.3498,0.3437,0.4102,0.3373,0.3697,,,,,,,,,,,,,,,7,1.369,1.0362,7,1369,1036.2,1.802,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
5,50,14,57,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.3583,0.8858,0.5135,0.773,0.3493,0.4313,0.35,0.3833,0.3903,0.4632,0.4045,0.5868,0.69,,,,,,,,,,,,,,,13,1.3993,0.7813,13,1399.3,781.3,2.286,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
5,50,14,63,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.5961,0.6752,0.5844,0.4244,0.5263,0.4989,0.3559,0.3581,0.3339,0.4974,0.764,0.4223,0.3806,,,,,,,,,,,,,,,12,1.2596,0.8548,12,1259.6,854.8,1.3622,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
5,50,14,68,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.3101,0.3629,0.6586,0.3366,0.3439,0.3806,0.5221,0.4277,0.563,0.4995,1.0155,0.565,0.4636,,,,,,,,,,,,,,,10,1.0215,0.9027,10,1021.5,902.7,2.0824,N,0,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
6,43.75,13,9,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.1914,0.6388,0.6727,0.5198,0.7965,0.8152,0.5738,0.6027,0.5833,0.4566,0.4726,0.5234,0.5344,,,,,,,,,,,,,,,10,1.3115,1.389,10,1311.5,1389,3.1091,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
6,43.75,13,14,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.4074,0.7238,0.6073,0.9341,0.9986,0.7819,0.8377,0.7097,0.6792,0.6423,0.9393,0.9209,1.2145,,,,,,,,,,,,,,,12,1.3311,1.6196,12,1331.1,1619.6,2.9466,Y,0,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
6,43.75,13,20,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.4978,0.6572,0.6993,0.689,0.5234,0.7178,0.839,0.6244,0.5696,0.4921,0.3643,0.4835,0.5696,,,,,,,,,,,,,,,13,1.3565,1.5568,13,1356.5,1556.8,16.1182,Y,0,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
6,43.75,13,21,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.4125,0.3991,0.5193,0.4077,0.9827,0.4905,0.4475,0.5369,0.4733,0.3718,0.4316,0.444,1.0076,,,,,,,,,,,,,,,7,0.9184,0.938,7,918.4,938,1.7729,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
6,43.75,13,22,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.3642,0.5203,0.8909,0.6583,0.7528,0.6928,0.8156,0.6274,0.5974,0.5068,3.2653,0.5731,1.2208,,,,,,,,,,,,,,,15,1.4112,1.5084,15,1411.2,1508.4,2.1705,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
6,43.75,13,24,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.4149,0.4569,0.6063,0.5067,0.5134,0.4988,0.4473,0.7134,0.492,0.4844,0.4674,0.4981,0.6356,,,,,,,,,,,,,,,11,1.0632,0.9461,11,1063.2,946.1,2.375,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
6,43.75,13,36,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.4172,0.5296,0.5286,0.5613,0.5269,0.6916,0.4348,0.5178,0.5447,0.549,0.5368,0.4443,0.4283,,,,,,,,,,,,,,,15,1.0582,1.1264,15,1058.2,1126.4,2.2549,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
6,43.75,13,42,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.498,0.6156,0.6706,1.0727,0.9708,0.6342,0.439,0.4868,0.4521,0.4396,0.4774,0.4305,0.5831,,,,,,,,,,,,,,,10,1.2862,1.0732,10,1286.2,1073.2,1.7826,N,0,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
6,43.75,13,46,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.4229,0.4824,0.5185,0.5299,0.5912,0.5338,0.7441,0.5244,0.4227,0.433,0.4109,0.535,0.495,,,,,,,,,,,,,,,17,1.0009,1.2779,17,1000.9,1277.9,2.2743,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
6,43.75,13,51,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3903,0.3416,0.6421,0.4436,0.4562,0.6598,0.3925,0.4684,0.3706,0.3692,0.3721,0.3661,0.3769,,,,,,,,,,,,,,,14,0.9837,1.0523,14,983.7,1052.3,1.718,Y,1,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
6,43.75,13,52,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.3249,0.5149,1.2471,0.4309,0.3677,0.5607,0.3744,0.3659,0.3501,0.3367,0.3855,0.428,0.5828,,,,,,,,,,,,,,,17,1.762,0.9351,17,1762,935.1,1.9083,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
6,43.75,13,54,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.3867,1.0816,2.123,0.3727,0.6888,0.5462,0.396,0.3215,0.3421,0.3808,0.3781,0.3776,0.3493,,,,,,,,,,,,,,,16,3.2046,0.9422,16,3204.6,942.2,1.6776,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
6,43.75,13,57,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.4186,0.2757,0.5227,0.4362,0.3627,0.5099,0.727,0.3844,0.3596,0.3628,20.4127,0.3675,0.3061,,,,,,,,,,,,,,,15,0.7984,1.2369,15,798.4,1236.9,1.9611,N,1,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
6,43.75,13,63,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,3.5663,0.3149,0.4168,0.3293,0.3419,0.3431,0.3332,0.3934,0.3391,0.2924,0.3009,0.2719,0.3199,,,,,,,,,,,,,,,13,0.7317,0.6763,13,731.7,676.3,1.6263,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
6,43.75,13,69,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.5206,1.0197,0.4641,0.4421,1.1745,0.6245,0.6085,0.6887,0.648,0.5735,0.572,0.5473,0.429,,,,,,,,,,,,,,,13,1.4838,1.233,13,1483.8,1233,3.3363,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
6,43.75,13,70,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.4236,0.881,0.5667,0.4049,0.3145,0.3817,0.4418,0.4059,0.3661,0.3193,0.3136,0.4303,0.3597,,,,,,,,,,,,,,,17,1.4477,0.8235,17,1447.7,823.5,1.4907,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
7,68.75,17,7,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.5306,0.5393,0.379,0.4471,0.3723,0.3333,0.3522,0.6473,0.4242,0.474,0.4755,0.3063,0.2449,,,,,,,,,,,,,,,17,0.9183,0.6855,17,918.3,685.5,1.5678,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
7,68.75,17,8,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.2713,0.4039,0.4301,0.3703,0.2891,0.4065,0.2732,0.359,0.3554,0.229,0.1976,0.4283,0.3612,,,,,,,,,,,,,,,13,0.834,0.6797,13,834,679.7,1.3897,N,0,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
7,68.75,17,14,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.4322,0.3634,0.3761,0.4618,0.304,0.3816,0.2958,0.2406,0.3232,0.3613,0.4321,0.3567,0.3167,,,,,,,,,,,,,,,13,0.7395,0.6774,13,739.5,677.4,1.786,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
7,68.75,17,20,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.3739,0.5505,1.209,0.3072,0.2123,0.4167,0.2134,0.3093,0.2508,0.3523,0.6054,0.3186,0.5302,,,,,,,,,,,,,,,15,1.7595,0.6301,15,1759.5,630.1,1.6638,N,1,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
7,68.75,17,23,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.3664,0.5211,0.7254,0.1926,0.1902,0.3696,0.1557,0.1891,0.4086,0.1667,0.3769,0.4172,0.3616,,,,,,,,,,,,,,,16,1.2465,0.5253,16,1246.5,525.3,1.4583,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
7,68.75,17,25,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.3024,0.3241,0.4735,0.2923,0.2817,0.4386,0.3576,0.3253,0.3199,0.3545,0.3665,0.3713,0.551,,,,,,,,,,,,,,,17,0.7976,0.7962,17,797.6,796.2,2.0751,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
7,68.75,17,26,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3171,0.3034,0.7221,0.2526,0.2084,0.3333,0.2445,0.3006,0.3472,0.283,0.4433,0.4799,0.5246,,,,,,,,,,,,,,,14,1.0255,0.5778,14,1025.5,577.8,1.6193,Y,1,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
7,68.75,17,31,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.3752,0.326,1.2486,0.4251,0.3707,0.4806,0.2499,1.0076,0.2038,1.0053,0.3999,0.2805,0.3516,,,,,,,,,,,,,,,17,1.5746,0.7305,17,1574.6,730.5,1.6217,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
7,68.75,17,35,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.4051,0.3347,0.3155,0.9064,0.2787,0.2814,0.7696,0.3855,0.2401,0.4073,0.281,0.7186,0.3047,,,,,,,,,,,,,,,10,0.6502,1.051,10,650.2,1051,1.4024,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
7,68.75,17,41,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.2367,0.4802,0.455,0.316,0.2409,0.2757,0.2882,0.2741,0.4009,0.2796,0.506,0.3717,0.8205,,,,,,,,,,,,,,,15,0.9352,0.5639,15,935.2,563.9,1.6323,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
7,68.75,17,53,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.293,0.3105,0.2593,0.4313,0.2158,0.2183,0.1897,0.3917,0.2915,0.3243,0.2332,0.3786,0.3773,,,,,,,,,,,,,,,11,0.5698,0.408,11,569.8,408,1.926,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
7,68.75,17,55,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.1616,0.3301,0.2205,0.2866,0.2802,0.216,0.2358,0.2492,0.2353,0.2151,0.3893,0.2338,0.4092,,,,,,,,,,,,,,,15,0.5506,0.4518,15,550.6,451.8,1.2229,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
7,68.75,17,56,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.0054,0.2749,0.532,0.3635,0.234,0.2122,0.2287,0.3404,0.4085,0.2236,0.2664,0.357,0.1938,,,,,,,,,,,,,,,7,0.8069,0.4409,7,806.9,440.9,1.4956,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
7,68.75,17,57,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.2768,0.2729,0.2538,0.5121,0.168,0.3379,0.2592,0.2672,0.3839,0.2103,0.2605,0.1953,0.4551,,,,,,,,,,,,,,,13,0.5267,0.5971,13,526.7,597.1,1.647,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
7,68.75,17,63,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.1272,0.4156,0.1834,0.4042,0.2619,0.1811,0.2135,0.2243,0.2726,0.3898,0.3867,0.2337,0.2387,,,,,,,,,,,,,,,12,0.599,0.3946,12,599,394.6,1.1587,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
7,68.75,17,68,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.2552,0.2814,0.4205,0.2264,0.1876,0.2582,0.1882,0.1859,0.2087,0.225,0.2574,0.2811,0.2953,,,,,,,,,,,,,,,10,0.7019,0.4464,10,701.9,446.4,1.3545,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
8,51.25,14,9,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.4657,0.4129,0.5859,0.5982,0.3911,0.3194,0.4348,0.3955,0.5791,0.4712,0.416,0.3792,1.8298,,,,,,,,,,,,,,,10,0.9988,0.7542,10,998.8,754.2,2.816,N,0,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
8,51.25,14,14,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.3797,1.2891,0.4082,0.4851,0.3886,0.6382,0.5887,0.3944,0.7308,0.38,2.6403,0.4011,1.2608,,,,,,,,,,,,,,,12,1.6973,1.2269,12,1697.3,1226.9,1.6652,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
8,51.25,14,20,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.5495,0.6686,1.2695,0.7836,0.6798,0.5388,0.4739,0.4224,0.4053,0.3263,0.3073,0.3237,0.8512,,,,,,,,,,,,,,,13,1.9381,1.0127,13,1938.1,1012.7,1.6269,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
8,51.25,14,21,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3918,0.6704,0.6539,0.6147,0.5559,0.4064,0.4376,0.3631,0.4927,0.8292,0.5454,0.4289,1.1233,,,,,,,,,,,,,,,7,1.3243,0.844,7,1324.3,844,2.1027,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
8,51.25,14,22,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.5332,0.6201,1.1181,0.4621,0.4895,0.3938,0.3819,0.6241,0.332,0.3464,0.3521,0.58,0.8704,,,,,,,,,,,,,,,15,1.7382,0.7757,15,1738.2,775.7,1.4645,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
8,51.25,14,24,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.3951,0.5612,3.2878,0.6682,0.5184,3.991,0.4178,0.4673,0.5024,0.3524,0.3646,0.8535,0.6138,,,,,,,,,,,,,,,11,3.849,4.4088,11,3849,4408.8,1.9153,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
8,51.25,14,36,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.4162,0.5978,0.7668,0.9683,0.3841,0.6752,0.4703,0.5052,0.3709,0.2613,0.2272,0.47,0.3364,,,,,,,,,,,,,,,15,1.3646,1.1455,15,1364.6,1145.5,1.9747,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
8,51.25,14,42,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.3886,0.4064,0.2138,0.2932,0.2704,0.2702,0.3542,0.2682,0.3844,0.6118,0.6083,0.3768,0.8609,,,,,,,,,,,,,,,10,0.6202,0.6244,10,620.2,624.4,1.9223,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
8,51.25,14,46,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.4798,0.6374,0.46,0.7463,0.3644,0.8796,0.9902,0.4333,0.7744,0.339,0.4004,0.4195,0.9376,,,,,,,,,,,,,,,17,1.0974,1.8698,17,1097.4,1869.8,1.6597,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
8,51.25,14,51,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.4796,0.3478,0.8506,0.3546,0.3494,0.2693,0.4627,0.3185,0.3692,0.4702,0.3825,0.3187,0.9038,,,,,,,,,,,,,,,14,1.1984,0.732,14,1198.4,732,1.4797,N,0,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
8,51.25,14,52,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,1.157,0.394,0.8265,0.3467,0.3605,0.5398,0.4393,0.4057,0.3632,0.3364,0.5582,0.4258,0.7978,,,,,,,,,,,,,,,17,1.2205,0.9791,17,1220.5,979.1,1.5494,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
